State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
KOGI,ANKPA,ANKPA TOWNSHIP,22-03-01-016,"ANKPA INFRONT OF ANKPA HOTELS, G.R.A.",173.0,1287.0,True,-1.0,False,False,False,False,UNKNOWN,62.0,10.0,20.0,7.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72431/result_141032_1677593311_thumb.jpg,,
KOGI,ANKPA,ANKPA TOWNSHIP,22-03-01-018,OGAJI VILLAGE,140.0,615.0,True,-1.0,False,False,False,False,UNKNOWN,6.0,49.0,8.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72433/result_141034_1677594155_thumb.jpg,,
KOGI,ANKPA,ANKPA TOWNSHIP,22-03-01-019,ANKPA BY MOTOR PARK,289.0,1506.0,True,-1.0,False,False,False,False,UNKNOWN,138.0,59.0,85.0,13.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72434/result_141035_1677594634_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-001,"EGBECHE, L.G.E.A SCHOOL",236.0,794.0,True,-1.0,False,False,False,False,UNKNOWN,91.0,17.0,111.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72435/result_141066_1677581558_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-002,"OJEDE CENTRE, OPEN SPACE",277.0,1404.0,True,-1.0,False,True,False,False,UNKNOWN,16.0,52.0,192.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72436/result_141067_1677580137_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-003,OWELLE,311.0,1531.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72437/result_141068_1677580375_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-004,"OWELLE, ISLAMIC PRIMARY SCHOOL",321.0,1550.0,True,-1.0,False,False,False,False,UNKNOWN,60.0,94.0,94.0,9.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72438/result_141069_1677580740_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-005,OJELANYI L.G.E.A. SCHOOL,210.0,846.0,True,-1.0,False,False,False,False,UNKNOWN,73.0,72.0,42.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72439/result_141070_1677581042_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-006,EMANYI L.G.E.A. SCHOOL,0.0,903.0,True,-1.0,False,False,False,False,UNKNOWN,149.0,21.0,120.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72440/result_141071_1677581470_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-008,UBOKPO OPEN SPACE,86.0,623.0,True,-1.0,True,True,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72442/result_141073_1677581929_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-009,"OJOKODO, OPEN SPACE",192.0,765.0,True,-1.0,False,False,False,False,UNKNOWN,52.0,28.0,42.0,22.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72443/result_141074_1677582141_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-010,"OJOGOBI, L.G.E.A. SCHOOL",0.0,926.0,True,-1.0,False,False,False,False,UNKNOWN,48.0,45.0,76.0,6.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72444/result_141075_1677582447_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-011,"ENALEOGO, OPEN SPACE",79.0,195.0,True,-1.0,False,False,False,False,UNKNOWN,22.0,2.0,52.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72445/result_141076_1677582579_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-012,"OJACHADU, OPEN SPACE",170.0,768.0,True,-1.0,False,True,False,False,UNKNOWN,65.0,13.0,80.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72446/result_141077_1677582742_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB  I,22-03-02-013,OJEDE NEW LAYOUT,179.0,1331.0,True,-1.0,False,False,False,False,UNKNOWN,56.0,85.0,20.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72447/result_141078_1677582852_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-002,"AKU, L.G.E.A. PRIMARY SCHOOL",0.0,788.0,True,-1.0,False,False,False,False,UNKNOWN,142.0,9.0,34.0,7.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72449/result_141092_1677583678_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-003,"ATUMA, L.G.E.A. PRMARY SCHOOL",0.0,399.0,True,-1.0,False,True,False,False,UNKNOWN,43.0,2.0,37.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72450/result_141093_1677582851_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-004,"OGODO, BY MARKET SQUARE",178.0,687.0,True,-1.0,False,True,False,False,UNKNOWN,18.0,10.0,114.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72451/result_141094_1677582783_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-005,"OGODO ATTE,OPEN SPACE",0.0,894.0,True,-1.0,False,True,False,False,UNKNOWN,42.0,40.0,89.0,4.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72452/result_141095_1677582713_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-006,"OGODO OGANE, OGODO NEAR WATER TANK",186.0,485.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,9.0,109.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72453/result_141096_1677582646_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-007,"AGUDOKI, OPEN SPACE",0.0,654.0,True,-1.0,True,False,False,False,UNKNOWN,62.0,12.0,90.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72454/result_141097_1677582564_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-016,"OGODO, BY R.C.M. SCHOOL",0.0,766.0,True,-1.0,False,False,False,False,UNKNOWN,20.0,40.0,68.0,5.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72463/result_141106_1677582288_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-018,ALOKO OFACHE L.G.E.D.,0.0,142.0,True,-1.0,False,False,False,False,UNKNOWN,21.0,1.0,28.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72465/result_141108_1677582223_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-019,UKPIDOBIA OGODO,0.0,695.0,True,-1.0,False,False,False,False,UNKNOWN,28.0,36.0,82.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72466/result_141109_1677582146_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-020,OWALA ATEH NEAR MOSQUE,26.0,632.0,True,-1.0,False,False,False,False,UNKNOWN,22.0,28.0,61.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72467/result_141110_1677582049_thumb.jpg,,
KOGI,ANKPA,ANKPA SUBURB II,22-03-03-021,UJAGBAH VILLAGE SQUARE,0.0,139.0,True,-1.0,False,True,False,False,UNKNOWN,18.0,0.0,24.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72468/result_141111_1677581934_thumb.jpg,,
KOGI,ANKPA,ANKPA  I,22-03-04-001,"EJEGBO, L.G.E.A. SCHOOL",155.0,661.0,True,-1.0,True,False,False,False,UNKNOWN,33.0,62.0,46.0,4.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73165/73165-1677753323.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-002,"EJEGBO, OPEN SPACE",246.0,1220.0,True,-1.0,False,False,False,False,UNKNOWN,84.0,39.0,90.0,6.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73166/73166-1677753648.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-003,"EMERE, L.G.E.A. SCHOOL",0.0,937.0,True,-1.0,False,False,False,False,UNKNOWN,99.0,14.0,36.0,3.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73167/73167-1677753858.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-004,EMERE JUNCTION BY MAKURDI ROAD,68.0,933.0,True,-1.0,False,False,False,False,UNKNOWN,51.0,1.0,15.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73168/73168-1677754051.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-005,"IKANEKPO OKABO, OPEN SPACE",149.0,548.0,True,-1.0,False,False,False,False,UNKNOWN,51.0,15.0,67.0,3.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73169/73169-1677761935.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-007,"AGUDOKO IKANEKPO, AGUDOKO OLD MARKET",159.0,738.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,7.0,68.0,7.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73171/73171-1677754676.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-008,"EMEKUTU, NEAR MIN OF AGRIC &NATURAL RESOURCES",151.0,847.0,True,-1.0,False,False,False,False,UNKNOWN,58.0,16.0,63.0,5.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73172/73172-1677754855.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-009,"UFERANE, OPEN SPACE",153.0,956.0,True,-1.0,False,False,False,False,UNKNOWN,69.0,3.0,39.0,34.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73173/73173-1677755039.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-010,"ENIELE, L.G.E.A. SCHOOL",213.0,722.0,True,-1.0,False,True,False,False,UNKNOWN,117.0,29.0,31.0,26.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73174/73174-1677755215.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-011,OJAPATA L.G.E.A. SCHOOL,85.0,1127.0,True,-1.0,False,False,False,False,UNKNOWN,43.0,1.0,38.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73175/73175-1677755519.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-012,"ETUEKPE, UNDER KOLA NUT TREE IKANEKPO",157.0,737.0,True,-1.0,False,False,False,False,UNKNOWN,78.0,18.0,49.0,4.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73176/73176-1677755713.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-013,"OBEYA, NEAR PRIMARY SCHOOL, IKANEKPO",230.0,694.0,True,-1.0,False,False,False,False,UNKNOWN,94.0,20.0,111.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73177/73177-1677755880.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-014,"EMERE ANEKPA, OPEN SPACE",73.0,882.0,True,-1.0,False,False,False,False,UNKNOWN,29.0,0.0,30.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/014/014-1677388977.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-015,"EJEGBO, OPEN SPACE",0.0,945.0,True,-1.0,False,True,False,False,UNKNOWN,84.0,39.0,90.0,6.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73179/73179-1677756220.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-016,"ALOKOJU, OPEN SPACE",143.0,631.0,True,-1.0,False,False,False,False,UNKNOWN,40.0,18.0,73.0,2.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73180/73180-1677756697.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-017,"IKEBE, OPEN SPACE",104.0,701.0,True,-1.0,False,False,False,False,UNKNOWN,54.0,2.0,37.0,6.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73181/73181-1677756917.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-018,"UJODO, L.G.E.A. SCHOOL, ALAKA",183.0,399.0,True,-1.0,False,False,False,False,UNKNOWN,118.0,6.0,58.0,1.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73182/73182-1677757274.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-019,IKANEKPOATE OTUKPO,212.0,450.0,True,-1.0,False,False,False,False,UNKNOWN,70.0,29.0,105.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73183/73183-1677757705.pdf,,
KOGI,ANKPA,ANKPA  I,22-03-04-020,"EMERE EFEKPO, OPEN SPACE",116.0,593.0,True,-1.0,False,False,False,False,UNKNOWN,41.0,26.0,19.0,3.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22880/pu/73184/73184-1677757922.pdf,,
KOGI,ANKPA,ANKPA II,22-03-05-001,"ALLOR, COURT PREMISES",0.0,1133.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22881/pu/73185/73185-1677740275.pdf,,
KOGI,ANKPA,ANKPA II,22-03-05-004,OKENYI AMOKPE L.G.E.A SCHOOL,0.0,1119.0,True,-1.0,False,False,False,False,UNKNOWN,145.0,53.0,111.0,3.0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3573/ward/22881/pu/73188/73188-1677700823.pdf,,
KOGI,ANKPA,ANKPA II,22-03-05-005,"OJIBOGO, OJIBOGO VILLAGE",222.0,746.0,True,-1.0,True,False,False,False,UNKNOWN,63.0,42.0,82.0,12.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72493/result_141147_1677586007_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-006,"UBOJI, L.G.E.A. SCHOOL",118.0,1363.0,True,-1.0,False,False,False,False,UNKNOWN,121.0,7.0,99.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72494/result_141148_1677586930_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-007,"AGUYAYA, L.G.E.A. SCHOOL",174.0,722.0,True,-1.0,False,True,False,False,UNKNOWN,126.0,17.0,21.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72495/result_141149_1677587511_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-008,"AGUYAYA, L.G.E.A. SCHOOL",174.0,722.0,True,-1.0,False,False,False,False,UNKNOWN,34.0,25.0,46.0,15.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72495/result_141149_1677587511_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-009,EJINYA EFOFE L.G.E.A. SCHOOL,238.0,680.0,True,-1.0,False,True,False,False,UNKNOWN,82.0,11.0,117.0,6.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72497/result_141151_1677581712_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-010,"ABAKPA, OPEN SPACE",229.0,524.0,True,-1.0,False,True,False,False,UNKNOWN,132.0,7.0,52.0,10.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72498/result_141152_1677588419_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-011,"EHECHO, L.G.E.A. SCHOOL",239.0,685.0,True,-1.0,False,True,False,False,UNKNOWN,66.0,38.0,68.0,6.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72499/result_141153_1677588899_thumb.jpg,,
KOGI,ANKPA,ANKPA II,22-03-05-012,UGOLO L.G.E.A. SCHOOL,128.0,957.0,True,-1.0,False,False,False,False,UNKNOWN,52.0,10.0,32.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72500/result_141154_1677589204_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-001,"ENABO, OPEN SPACE I",198.0,893.0,True,-1.0,False,False,False,False,UNKNOWN,59.0,4.0,115.0,9.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72502/result_141163_1677647568_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-002,"ENABO, OPEN SPACE II",0.0,759.0,True,-1.0,False,False,False,False,UNKNOWN,121.0,2.0,14.0,10.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72503/result_141164_1677589499_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-003,"ENABO, OPEN SPACE III",158.0,663.0,True,-1.0,False,False,False,False,UNKNOWN,44.0,9.0,82.0,13.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72504/result_141165_1677590162_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-004,"ODAGBA, OPEN SPACE",228.0,798.0,True,-1.0,False,False,False,False,UNKNOWN,79.0,33.0,84.0,19.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72505/result_141166_1677590342_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-005,"ENAGBEDE, UNDER MANGO TREE",131.0,899.0,True,-1.0,True,True,False,False,UNKNOWN,51.0,0.0,43.0,5.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72506/result_141167_1677590624_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-007,"OTAKPA, OPEN SPACE",102.0,1193.0,True,-1.0,True,False,False,False,UNKNOWN,35.0,5.0,40.0,11.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72508/result_141169_1677593153_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-009,"ANEDU, BY EFUKPOKA ANEDU",195.0,1178.0,True,-1.0,False,False,False,False,UNKNOWN,124.0,0.0,56.0,5.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72510/result_141171_1677598052_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-010,"ENJEMA TOWN, OPEN SPACE",220.0,1241.0,True,-1.0,False,False,False,False,UNKNOWN,139.0,3.0,52.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72511/result_141172_1677598404_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-011,"EMABU, BY OFORO TREE, EMABU",319.0,1278.0,True,-1.0,False,False,False,False,UNKNOWN,110.0,2.0,66.0,25.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72512/result_141173_1677598581_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-013,"OKOBO OGANE, OKPIKO CENTRE OPEN SPACE",154.0,809.0,True,-1.0,False,False,False,False,UNKNOWN,86.0,13.0,45.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72514/result_141175_1677604544_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-014,"EGULA, EGULA CENTRE",110.0,743.0,True,-1.0,False,False,False,False,UNKNOWN,65.0,3.0,28.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72515/result_141176_1677645970_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-015,"EMABU, OGANE OPEN SPACE",191.0,1284.0,True,-1.0,False,False,False,False,UNKNOWN,73.0,5.0,29.0,18.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72516/result_141177_1677646054_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-017,"UKPAJA, OPEN SPACE",113.0,588.0,True,-1.0,False,False,False,False,UNKNOWN,54.0,0.0,34.0,16.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72518/result_141179_1677646279_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-018,"ALOFE, OPEN SPACE",200.0,946.0,True,-1.0,False,False,False,False,UNKNOWN,98.0,0.0,93.0,4.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72519/result_141180_1677646350_thumb.jpg,,
KOGI,ANKPA,ENJEMA  I,22-03-06-019,"ENAGBEDE, OPEN SPACE",166.0,619.0,True,-1.0,False,False,False,False,UNKNOWN,0.0,0.0,0.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72520/result_141181_1677646432_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-001,UKPOLOBIA/OJEKE,253.0,881.0,True,-1.0,True,False,False,False,UNKNOWN,99.0,51.0,86.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72521/result_141194_1677584494_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-002,"OJEKE, OPEN SPACE",78.0,538.0,True,-1.0,False,True,False,False,UNKNOWN,37.0,1.0,21.0,20.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72522/result_141195_1677591650_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-003,"OFUGO, BY AREA DEVELOPMENT OFFICE I",129.0,683.0,True,-1.0,False,True,False,False,UNKNOWN,28.0,20.0,58.0,12.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72523/result_141196_1677592147_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-004,"OFUGO, BY AREA DEVELOPMENT OFFICE II",133.0,1130.0,True,-1.0,False,True,False,False,UNKNOWN,48.0,28.0,37.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72524/result_141197_1677592443_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-006,"OLUFOFO, UNDER IROKO TREE",187.0,918.0,True,-1.0,False,False,False,False,UNKNOWN,54.0,54.0,29.0,14.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72526/result_141199_1677597559_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-008,"AFOR, L.G.E.A. SCHOOL AFOR GAM-GAM",210.0,1029.0,True,-1.0,False,False,False,False,UNKNOWN,50.0,18.0,92.0,5.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72528/result_141201_1677598327_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-009,"AFOR, BY MOTOR PARK",136.0,561.0,True,-1.0,False,False,False,False,UNKNOWN,56.0,9.0,65.0,1.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72529/result_141202_1677599066_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-010,"AFOR, OPEN SPACE",242.0,1062.0,True,-1.0,False,False,False,False,UNKNOWN,43.0,20.0,171.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72530/result_141203_1677599283_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-011,"ODOBI/LOKOJA, OPEN SPACE",129.0,831.0,True,-1.0,False,False,False,False,UNKNOWN,46.0,8.0,67.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72531/result_141204_1677599422_thumb.jpg,,
KOGI,ANKPA,ENJEMA II,22-03-07-012,"EGBOJE, OPEN SPACE",84.0,321.0,True,-1.0,False,False,False,False,UNKNOWN,27.0,11.0,41.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72532/result_141205_1677599712_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-001,"UKEGE, ERANE NEAR EDE MARKET",229.0,1143.0,True,-1.0,False,False,False,False,UNKNOWN,72.0,108.0,30.0,8.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72533/result_141213_1677577095_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-002,"UKEGE, OPEN SPACE",201.0,935.0,True,-1.0,False,False,False,False,UNKNOWN,27.0,114.0,42.0,7.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72534/result_141214_1677576120_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-003,"ALIBOKO, OPEN SPACE",150.0,1289.0,True,-1.0,False,False,False,False,UNKNOWN,3.0,110.0,14.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72535/result_141215_1677720718_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-004,"OGANE INYE, NEAR WATER TANK",0.0,1077.0,True,-1.0,False,False,False,False,UNKNOWN,94.0,102.0,51.0,20.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72536/result_141216_1677575640_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-005,"OGANE INYE, OPEN SPACE",159.0,772.0,True,-1.0,False,False,False,False,UNKNOWN,86.0,35.0,37.0,6.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72537/result_141217_1677721249_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-007,"ETUTU, OPEN SPACE",218.0,916.0,True,-1.0,False,False,False,False,UNKNOWN,92.0,100.0,15.0,2.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72539/result_141219_1677720547_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-008,"OJUWAKA, OPEN SPACE",165.0,1009.0,True,-1.0,False,False,False,False,UNKNOWN,34.0,77.0,34.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72540/result_141220_1677578682_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-009,"EFACHA, OPEN SPACE",153.0,1117.0,True,-1.0,False,False,False,False,UNKNOWN,39.0,82.0,22.0,3.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72541/result_141221_1677720875_thumb.jpg,,
KOGI,ANKPA,ENJEMA  III,22-03-08-010,"AGBENEBA, OPEN SPACE",0.0,643.0,True,-1.0,False,False,False,False,UNKNOWN,137.0,4.0,40.0,0.0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/72542/result_141222_1677632530_thumb.jpg,,
